Wechselrichter Logdaten
Wechselrichter Nr:	255
Name:	SPV_Monitor    
akt. Zeit:	  13976816

Logdaten U[V], I[mA], P[W], E[kWh], F[Hz], R[kOhm], Ain T[digit], Zeit[sec]
Zeit	DC1 U	DC1 I	DC1 P	DC1 T	DC1 S	DC2 U	DC2 I	DC2 P	DC2 T	DC2 S	DC3 U	DC3 I	DC3 P	DC3 T	DC3 S	AC1 U	AC1 I	AC1 P	AC1 T	AC2 U	AC2 I	AC2 P	AC2 T	AC3 U	AC3 I	AC3 P	AC3 T	AC F	FC I	Ain1	Ain2	Ain3	Ain4	AC S	Err	ENS S	ENS Err	KB S	total E	Iso R	Ereignis
    515412	   418	   330	   142	29639	16393	   416	   340	   147	29680	49162	     0	    10	     0	29494	    3	   230	     0	     0	31000	   232	     0	     0	30694	   229	  1240	   247	29118	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    516312	   413	   310	   130	29726	16393	   417	   320	   136	29759	49162	     0	    10	     0	29505	    3	   230	     0	     0	31070	   232	     0	     0	30773	   230	  1160	   226	29255	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    517212	   369	   200	    76	30472	16393	   379	   210	    82	30430	49162	     0	    10	     0	29817	    3	   228	     0	     0	31279	   229	     0	     0	31097	   228	   760	   126	29947	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    518112	   367	   140	    53	30909	16393	   359	   150	    57	30818	49162	     0	    10	     0	30138	    3	   228	     0	     0	31579	   228	     0	     0	31456	   227	   610	    81	30452	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    518113	   288	   110	    31	31136	16393	   295	   110	    35	31040	49162	     0	    10	     0	30336	    3	   223	     0	     0	31776	   229	     0	     0	31744	   227	   470	    39	30848	50.0	    1	    0	    0	    0	    0	   48	    0	  3	    0
    519013	   370	   100	    39	31229	16393	   377	   100	    44	31136	49162	     0	    10	     0	30458	    3	   229	     0	     0	31902	   230	     0	     0	31839	   227	   510	    54	30956	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    519913	   357	    90	    35	31493	16393	   368	   100	    39	31421	49162	     0	    10	     0	30664	    3	   230	     0	     0	32132	   231	     0	     0	32068	   229	   510	    48	31174	50.0	    0	    0	    0	    0	    0	   48	    0	  3	    0
    520813	   291	    40	    13	32283	16393	   324	    50	    17	32129	49162	     0	    10	     0	31107	    3	   228	     0	     0	32442	   227	     0	     0	32454	   229	   360	    11	31801	49.9	    0	    0	    0	    0	    0	   49	    0	  1	    0
    521713	   319	     0	     2	33671	16385	   319	    10	     5	33449	49154	     0	     0	     0	32272	    3	   226	     0	     0	33045	   225	     0	     0	33378	   226	     0	     0	33707	50.0	    1	    0	    0	    0	    0	   33	    0	  1	    0
    522613	   158	     0	     2	34048	16385	   158	    10	     3	33816	49154	     0	     0	     0	32755	    3	   228	     0	     0	33390	   227	     0	     0	33760	   227	     0	     0	34162	50.0	    1	    0	    0	    0	    0	   33	    0	  0	    0
    580213	    62	    10	     0	40744	49153	    12	    10	     0	40681	49154	     0	    10	     0	39939	32771	   231	     0	     0	40025	   225	     0	     0	40657	   229	     0	     0	40964	50.0	    0	    0	    0	    0	    0	   33	    0	  0	    0
    581113	   175	    10	     0	40106	16389	   312	     0	     0	40376	49154	     0	     0	     0	39388	    3	   231	     0	     0	39702	   229	     0	     0	40349	   229	     0	     0	40622	50.0	    0	    0	    0	    0	    0	   33	    0	  1	    0
    582013	   182	    20	     0	39734	16389	   348	     0	     0	40102	49154	     0	     0	     0	39004	    3	   231	     0	     0	39427	   229	     0	     0	40076	   230	     0	     0	40326	50.0	    0	    0	    0	    0	    0	   33	    0	  1	    0
    582525																																						80000200h	      12	65535
    582913	   300	    30	     7	39116	16397	   414	    10	     7	39486	49162	     0	     0	     0	38153	    3	   230	     0	     0	39105	   229	   180	     3	39477	   229	     0	     0	39833	50.0	    0	    0	    0	    0	    0	   43	    0	  3	    0
    582914	   420	    40	    18	38624	16393	   417	    40	    18	38624	49162	     0	     0	     0	37728	    3	   230	     0	     0	38688	   228	   430	    13	38592	   229	     0	     0	39328	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    583814	   429	    30	    18	38381	16393	   426	    30	    18	38365	49162	     0	     0	     0	37443	    3	   230	     0	     0	38414	   228	   420	    13	38319	   228	     0	     0	39086	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    584714	   443	    50	    27	37982	16393	   439	    50	    27	37947	49162	     0	     0	     0	36965	    3	   230	     0	     0	37973	   228	   450	    30	37810	   229	     0	     0	38630	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    585614	   442	    80	    37	37428	16393	   438	    80	    38	37404	49162	     0	     0	     0	36498	    3	   228	     0	     0	37557	   227	   500	    50	37305	   229	     0	     0	38199	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    586514	   434	   100	    46	36818	16393	   432	    90	    45	36826	49162	     0	     0	     0	36036	    3	   229	     0	     0	37140	   228	   540	    63	36824	   230	     0	     0	37774	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    587414	   436	   110	    52	36340	16393	   436	   110	    51	36361	49162	     0	     0	     0	35638	    3	   231	     0	     0	36758	   229	   570	    75	36394	   229	     0	     0	37388	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    588314	   441	   160	    73	35846	16393	   432	   170	    75	35866	49162	     0	     0	     0	35183	    3	   230	     0	     0	36305	   230	   720	   117	35801	   229	     0	     0	36942	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    589214	   442	   190	    86	35534	16393	   438	   190	    87	35536	49162	     0	     0	     0	34791	    3	   230	     0	     0	35893	   230	   820	   141	35300	   229	     0	     0	36527	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    590114	   440	   220	   103	35074	16393	   436	   230	   104	35086	49162	     0	     0	     0	34393	    3	   230	     0	     0	35488	   230	   940	   173	34789	   229	     0	     0	36127	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    590115	   432	   240	   106	34816	16393	   431	   240	   106	34848	49162	     0	     0	     0	34208	    3	   230	     0	     0	35264	   230	   950	   175	34624	   229	     0	     0	35968	50.1	    1	    0	    0	    0	    0	   40	    0	  3	    0
    591015	   437	   240	   108	34609	16393	   437	   240	   108	34646	49162	     0	     0	     0	33998	    3	   230	     0	     0	35111	   230	   970	   181	34370	   229	     0	     0	35744	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    591915	   395	   240	    98	34274	16393	   397	   240	    99	34305	49162	     0	     0	     0	33677	    3	   230	     0	     0	34800	   230	   900	   163	34091	   229	     0	     0	35423	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    592815	   411	   220	    93	34202	16393	   411	   220	    93	34191	49162	     0	     0	     0	33488	    3	   229	     0	     0	34590	   229	   860	   152	33908	   230	     0	     0	35197	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
    593715	   378	   210	    83	34012	16393	   403	   210	    87	34007	49162	     0	     0	     0	33293	    3	   231	     0	     0	34395	   230	   800	   138	33734	   230	     0	     0	34990	50.0	    0	    0	    0	    0	    0	   40	    0	  3	    0
